fill_ts,symbol,session_date,winning_strategy,blocked_strategy,blocked_direction,blocked_intended_entry_price
2021-06-10 13:25:00,CRM,2021-06-10,PDH-PDL-Fade,PDH-PDL-Breakout,long,
2021-06-10 13:26:00,DIS,2021-06-10,PDH-PDL-Fade,VWAP-Mean-Reversion,short,
2021-06-11 09:38:00,CSCO,2021-06-11,Round-Number,PDH-PDL-Fade,short,
2021-06-11 09:46:00,BAC,2021-06-11,PDH-PDL-Fade,PDH-PDL-Breakout,short,
2021-06-11 10:04:00,SNAP,2021-06-11,PDH-PDL-Breakout,ORB-5min,long,
2021-06-11 10:05:00,ROKU,2021-06-11,PDH-PDL-Breakout,PDH-PDL-Fade,short,
2021-06-11 10:19:00,ADBE,2021-06-11,ORB-5min,PDH-PDL-Breakout,long,
2021-06-11 10:34:00,SNAP,2021-06-11,PDH-PDL-Breakout,Round-Number,short,
2021-06-11 11:04:00,PLTR,2021-06-11,PDH-PDL-Breakout,PDH-PDL-Fade,short,
2021-06-11 12:07:00,WFC,2021-06-11,ORB-5min,VWAP-Mean-Reversion,short,
2021-06-11 14:36:00,NKE,2021-06-11,ORB-5min,VWAP-Mean-Reversion,short,
2021-06-11 14:43:00,CRM,2021-06-11,PDH-PDL-Fade,ORB-5min,long,
2021-06-11 14:46:00,CRM,2021-06-11,PDH-PDL-Fade,VWAP-Mean-Reversion,short,
2021-06-14 12:17:00,AMD,2021-06-14,ORB-5min,VWAP-Mean-Reversion,short,
2021-06-15 09:39:00,ORCL,2021-06-15,PDH-PDL-Breakout,PDH-PDL-Fade,long,
2021-06-15 09:42:00,F,2021-06-15,ORB-5min,PDH-PDL-Breakout,short,
2021-06-15 09:43:00,F,2021-06-15,ORB-5min,PDH-PDL-Fade,long,
2021-06-15 09:46:00,PLTR,2021-06-15,ORB-5min,PDH-PDL-Breakout,long,
2021-06-15 09:54:00,AAPL,2021-06-15,ORB-5min,PDH-PDL-Breakout,long,
2021-06-15 09:57:00,AAPL,2021-06-15,ORB-5min,PDH-PDL-Fade,short,
2021-06-15 10:08:00,AAPL,2021-06-15,ORB-5min,Round-Number,short,
2021-06-15 10:12:00,BAC,2021-06-15,ORB-5min,PDH-PDL-Breakout,short,
2021-06-15 10:15:00,TSLA,2021-06-15,ORB-5min,PDH-PDL-Fade,long,
2021-06-15 10:16:00,BAC,2021-06-15,ORB-5min,PDH-PDL-Fade,long,
2021-06-15 10:26:00,AAL,2021-06-15,ORB-5min,PDH-PDL-Breakout,short,
2021-06-15 10:28:00,TSLA,2021-06-15,ORB-5min,PDH-PDL-Breakout,short,
2021-06-15 10:32:00,QCOM,2021-06-15,PDH-PDL-Fade,ORB-5min,short,
2021-06-15 10:39:00,DIS,2021-06-15,VWAP-Mean-Reversion,PDH-PDL-Fade,long,
2021-06-15 11:29:00,DIS,2021-06-15,VWAP-Mean-Reversion,PDH-PDL-Breakout,short,
2021-06-15 11:34:00,NKE,2021-06-15,Round-Number,PDH-PDL-Breakout,short,
2021-06-15 12:49:00,INTC,2021-06-15,PDH-PDL-Fade,PDH-PDL-Breakout,long,
2021-06-15 13:02:00,BAC,2021-06-15,ORB-5min,VWAP-Mean-Reversion,short,
2021-06-15 13:23:00,MSFT,2021-06-15,PDH-PDL-Fade,ORB-5min,short,
2021-06-16 09:38:00,NKE,2021-06-16,PDH-PDL-Fade,Round-Number,long,
2021-06-16 09:43:00,SOFI,2021-06-16,PDH-PDL-Fade,PDH-PDL-Breakout,long,
2021-06-16 09:48:00,BAC,2021-06-16,PDH-PDL-Fade,ORB-5min,short,
2021-06-16 09:48:00,BAC,2021-06-16,PDH-PDL-Fade,PDH-PDL-Breakout,short,
2021-06-16 09:53:00,MSFT,2021-06-16,ORB-5min,PDH-PDL-Fade,short,
2021-06-16 10:09:00,MSFT,2021-06-16,ORB-5min,VWAP-Mean-Reversion,short,
2021-06-16 10:13:00,CSCO,2021-06-16,PDH-PDL-Fade,VWAP-Mean-Reversion,short,
2021-06-16 10:32:00,SNAP,2021-06-16,PDH-PDL-Breakout,PDH-PDL-Fade,long,
2021-06-16 10:38:00,ADBE,2021-06-16,VWAP-Mean-Reversion,PDH-PDL-Breakout,short,
2021-06-16 10:39:00,ADBE,2021-06-16,VWAP-Mean-Reversion,PDH-PDL-Fade,long,
2021-06-16 10:47:00,TSLA,2021-06-16,VWAP-Mean-Reversion,PDH-PDL-Breakout,short,
2021-06-16 10:52:00,WFC,2021-06-16,PDH-PDL-Breakout,ORB-5min,short,
2021-06-16 11:10:00,TSLA,2021-06-16,VWAP-Mean-Reversion,ORB-5min,short,
2021-06-16 11:36:00,NKE,2021-06-16,PDH-PDL-Fade,VWAP-Mean-Reversion,short,
2021-06-16 11:42:00,DAL,2021-06-16,PDH-PDL-Fade,ORB-5min,long,
2021-06-16 12:07:00,AVGO,2021-06-16,VWAP-Mean-Reversion,PDH-PDL-Breakout,short,
2021-06-16 12:08:00,AVGO,2021-06-16,VWAP-Mean-Reversion,PDH-PDL-Fade,long,
2021-06-16 12:08:00,NFLX,2021-06-16,ORB-5min,PDH-PDL-Fade,long,
2021-06-16 12:12:00,NFLX,2021-06-16,ORB-5min,PDH-PDL-Breakout,short,
2021-06-16 12:35:00,AMD,2021-06-16,PDH-PDL-Fade,Round-Number,long,
2021-06-16 12:47:00,CSCO,2021-06-16,PDH-PDL-Fade,PDH-PDL-Breakout,short,
2021-06-16 13:49:00,CSCO,2021-06-16,PDH-PDL-Fade,ORB-5min,short,
2021-06-16 14:01:00,QCOM,2021-06-16,VWAP-Mean-Reversion,PDH-PDL-Breakout,short,
2021-06-16 14:02:00,QCOM,2021-06-16,VWAP-Mean-Reversion,PDH-PDL-Fade,long,
2021-06-16 14:03:00,WFC,2021-06-16,PDH-PDL-Breakout,VWAP-Mean-Reversion,short,
2021-06-16 14:03:00,NVDA,2021-06-16,PDH-PDL-Breakout,PDH-PDL-Fade,long,
2021-06-16 14:05:00,WFC,2021-06-16,PDH-PDL-Breakout,PDH-PDL-Fade,long,
2021-06-16 14:31:00,QCOM,2021-06-16,VWAP-Mean-Reversion,Round-Number,short,
2021-06-16 15:03:00,MU,2021-06-16,PDH-PDL-Fade,Round-Number,long,
2021-06-16 15:08:00,CRM,2021-06-16,PDH-PDL-Breakout,PDH-PDL-Fade,long,
2021-06-17 09:36:00,MU,2021-06-17,Round-Number,PDH-PDL-Fade,long,
2021-06-17 09:39:00,PLTR,2021-06-17,ORB-5min,PDH-PDL-Breakout,long,
2021-06-17 09:41:00,NVDA,2021-06-17,ORB-5min,PDH-PDL-Breakout,long,
2021-06-17 09:59:00,CSCO,2021-06-17,ORB-5min,PDH-PDL-Breakout,short,
2021-06-17 10:06:00,AAPL,2021-06-17,ORB-5min,PDH-PDL-Fade,short,
2021-06-17 10:06:00,AVGO,2021-06-17,ORB-5min,PDH-PDL-Breakout,long,
2021-06-17 10:08:00,AVGO,2021-06-17,ORB-5min,PDH-PDL-Fade,short,
2021-06-17 10:09:00,F,2021-06-17,PDH-PDL-Fade,ORB-5min,short,
2021-06-17 10:16:00,AAPL,2021-06-17,ORB-5min,PDH-PDL-Breakout,long,
2021-06-17 10:22:00,TSLA,2021-06-17,ORB-5min,PDH-PDL-Breakout,long,
2021-06-17 10:25:00,MU,2021-06-17,Round-Number,ORB-5min,long,
2021-06-17 10:46:00,NFLX,2021-06-17,ORB-5min,PDH-PDL-Fade,short,
2021-06-17 10:52:00,ROKU,2021-06-17,PDH-PDL-Breakout,PDH-PDL-Fade,short,
2021-06-17 11:00:00,NFLX,2021-06-17,ORB-5min,PDH-PDL-Breakout,long,
2021-06-17 11:03:00,BAC,2021-06-17,ORB-5min,PDH-PDL-Fade,long,
2021-06-17 11:10:00,WFC,2021-06-17,PDH-PDL-Fade,PDH-PDL-Breakout,short,
2021-06-17 11:22:00,BAC,2021-06-17,ORB-5min,PDH-PDL-Breakout,short,
2021-06-17 11:23:00,DAL,2021-06-17,PDH-PDL-Fade,PDH-PDL-Breakout,short,
2021-06-17 11:33:00,AAL,2021-06-17,PDH-PDL-Fade,PDH-PDL-Breakout,short,
2021-06-17 11:53:00,MSFT,2021-06-17,ORB-5min,PDH-PDL-Fade,short,
2021-06-17 11:53:00,F,2021-06-17,PDH-PDL-Fade,PDH-PDL-Breakout,short,
2021-06-17 12:21:00,MU,2021-06-17,Round-Number,PDH-PDL-Breakout,short,
2021-06-17 12:32:00,INTC,2021-06-17,PDH-PDL-Breakout,PDH-PDL-Fade,long,
2021-06-17 12:48:00,SOFI,2021-06-17,PDH-PDL-Breakout,PDH-PDL-Fade,short,
2021-06-17 13:22:00,MSFT,2021-06-17,ORB-5min,PDH-PDL-Breakout,long,
2021-06-17 14:10:00,AMD,2021-06-17,PDH-PDL-Breakout,Round-Number,short,
2021-06-18 09:47:00,AVGO,2021-06-18,PDH-PDL-Fade,VWAP-Mean-Reversion,short,
2021-06-18 09:49:00,NKE,2021-06-18,ORB-5min,PDH-PDL-Fade,long,
2021-06-18 09:53:00,QCOM,2021-06-18,VWAP-Mean-Reversion,ORB-5min,short,
2021-06-18 09:53:00,QCOM,2021-06-18,VWAP-Mean-Reversion,PDH-PDL-Breakout,short,
2021-06-18 09:56:00,DIS,2021-06-18,ORB-5min,PDH-PDL-Breakout,short,
2021-06-18 09:58:00,ROKU,2021-06-18,ORB-5min,PDH-PDL-Breakout,long,
2021-06-18 10:01:00,CSCO,2021-06-18,ORB-5min,PDH-PDL-Breakout,short,
2021-06-18 10:02:00,WFC,2021-06-18,PDH-PDL-Breakout,VWAP-Mean-Reversion,short,
2021-06-18 10:04:00,MU,2021-06-18,ORB-5min,PDH-PDL-Breakout,short,
2021-06-18 10:05:00,SOFI,2021-06-18,PDH-PDL-Fade,PDH-PDL-Breakout,long,
2021-06-18 10:08:00,NKE,2021-06-18,ORB-5min,PDH-PDL-Breakout,short,
2021-06-18 10:18:00,F,2021-06-18,PDH-PDL-Fade,PDH-PDL-Breakout,short,
2021-06-18 10:20:00,INTC,2021-06-18,ORB-5min,PDH-PDL-Breakout,short,
2021-06-18 10:22:00,MSFT,2021-06-18,VWAP-Mean-Reversion,ORB-5min,long,
2021-06-18 10:36:00,DIS,2021-06-18,ORB-5min,VWAP-Mean-Reversion,short,
2021-06-18 10:39:00,MSFT,2021-06-18,VWAP-Mean-Reversion,PDH-PDL-Breakout,long,
2021-06-18 10:42:00,MSFT,2021-06-18,VWAP-Mean-Reversion,PDH-PDL-Fade,short,
2021-06-18 11:00:00,INTC,2021-06-18,ORB-5min,Round-Number,long,
2021-06-18 11:26:00,AVGO,2021-06-18,ORB-5min,PDH-PDL-Breakout,short,
2021-06-18 11:27:00,F,2021-06-18,PDH-PDL-Fade,VWAP-Mean-Reversion,short,
2021-06-18 12:17:00,SNAP,2021-06-18,ORB-5min,PDH-PDL-Breakout,long,
2021-06-18 13:37:00,NKE,2021-06-18,ORB-5min,VWAP-Mean-Reversion,short,
2021-06-18 14:39:00,TSLA,2021-06-18,PDH-PDL-Breakout,PDH-PDL-Fade,short,
2021-06-21 12:07:00,AVGO,2021-06-21,ORB-5min,VWAP-Mean-Reversion,short,
2021-06-21 14:19:00,DIS,2021-06-21,ORB-5min,VWAP-Mean-Reversion,short,
2021-06-21 14:27:00,AAL,2021-06-21,ORB-5min,VWAP-Mean-Reversion,short,
2021-06-22 09:39:00,SNAP,2021-06-22,PDH-PDL-Fade,PDH-PDL-Breakout,long,
2021-06-22 09:48:00,BAC,2021-06-22,PDH-PDL-Fade,ORB-5min,short,
2021-06-22 09:49:00,ORCL,2021-06-22,PDH-PDL-Breakout,PDH-PDL-Fade,short,
2021-06-22 09:56:00,ROKU,2021-06-22,ORB-5min,PDH-PDL-Breakout,long,
2021-06-22 10:00:00,ADBE,2021-06-22,ORB-5min,PDH-PDL-Breakout,long,
2021-06-22 10:08:00,AVGO,2021-06-22,VWAP-Mean-Reversion,PDH-PDL-Breakout,long,
2021-06-22 10:09:00,AVGO,2021-06-22,VWAP-Mean-Reversion,PDH-PDL-Fade,short,
2021-06-22 10:15:00,NVDA,2021-06-22,ORB-5min,PDH-PDL-Breakout,long,
2021-06-22 10:16:00,SOFI,2021-06-22,PDH-PDL-Breakout,PDH-PDL-Fade,long,
2021-06-22 10:45:00,AAL,2021-06-22,PDH-PDL-Breakout,PDH-PDL-Fade,long,
2021-06-22 10:48:00,NKE,2021-06-22,ORB-5min,PDH-PDL-Breakout,long,
2021-06-22 11:12:00,AAPL,2021-06-22,PDH-PDL-Breakout,VWAP-Mean-Reversion,short,
2021-06-22 11:25:00,CSCO,2021-06-22,VWAP-Mean-Reversion,ORB-5min,long,
2021-06-22 12:03:00,AMD,2021-06-22,ORB-5min,VWAP-Mean-Reversion,short,
2021-06-22 12:16:00,AAPL,2021-06-22,PDH-PDL-Breakout,ORB-5min,long,
2021-06-22 15:22:00,DAL,2021-06-22,ORB-5min,VWAP-Mean-Reversion,short,
2021-06-22 15:33:00,DIS,2021-06-22,ORB-5min,VWAP-Mean-Reversion,short,
2021-06-23 09:37:00,PLTR,2021-06-23,ORB-5min,PDH-PDL-Breakout,long,
2021-06-23 09:48:00,BAC,2021-06-23,PDH-PDL-Fade,VWAP-Mean-Reversion,short,
2021-06-23 09:56:00,SOFI,2021-06-23,PDH-PDL-Breakout,PDH-PDL-Fade,long,
2021-06-23 09:58:00,SNAP,2021-06-23,PDH-PDL-Fade,ORB-5min,long,
2021-06-23 10:02:00,AAL,2021-06-23,VWAP-Mean-Reversion,ORB-5min,short,
2021-06-23 10:05:00,SNAP,2021-06-23,PDH-PDL-Breakout,Round-Number,long,
2021-06-23 10:08:00,ROKU,2021-06-23,PDH-PDL-Breakout,ORB-5min,long,
2021-06-23 10:13:00,TSLA,2021-06-23,ORB-5min,PDH-PDL-Breakout,long,
2021-06-23 10:19:00,AAPL,2021-06-23,VWAP-Mean-Reversion,PDH-PDL-Breakout,long,
2021-06-23 10:20:00,MU,2021-06-23,ORB-5min,PDH-PDL-Breakout,long,
2021-06-23 10:43:00,INTC,2021-06-23,PDH-PDL-Fade,ORB-5min,short,
2021-06-23 10:43:00,AMD,2021-06-23,PDH-PDL-Breakout,PDH-PDL-Fade,short,
2021-06-23 10:43:00,INTC,2021-06-23,PDH-PDL-Fade,PDH-PDL-Breakout,short,
2021-06-23 10:58:00,BAC,2021-06-23,PDH-PDL-Fade,PDH-PDL-Breakout,long,
2021-06-23 11:08:00,AAPL,2021-06-23,VWAP-Mean-Reversion,ORB-5min,short,
2021-06-23 11:13:00,CSCO,2021-06-23,ORB-5min,PDH-PDL-Breakout,short,
2021-06-23 12:12:00,NFLX,2021-06-23,ORB-5min,PDH-PDL-Breakout,long,
2021-06-23 12:13:00,DIS,2021-06-23,PDH-PDL-Fade,VWAP-Mean-Reversion,short,
2021-06-23 12:30:00,WFC,2021-06-23,ORB-5min,VWAP-Mean-Reversion,short,
2021-06-23 13:28:00,ROKU,2021-06-23,PDH-PDL-Breakout,VWAP-Mean-Reversion,short,
2021-06-23 13:45:00,CRM,2021-06-23,ORB-5min,PDH-PDL-Fade,long,
2021-06-23 13:55:00,CSCO,2021-06-23,ORB-5min,PDH-PDL-Fade,long,
2021-06-24 09:38:00,CRM,2021-06-24,ORB-5min,PDH-PDL-Breakout,long,
2021-06-24 09:51:00,DAL,2021-06-24,PDH-PDL-Fade,PDH-PDL-Breakout,short,
2021-06-24 10:00:00,AMD,2021-06-24,ORB-5min,PDH-PDL-Breakout,long,
2021-06-24 10:02:00,AAL,2021-06-24,PDH-PDL-Fade,PDH-PDL-Breakout,short,
2021-06-24 10:03:00,MU,2021-06-24,Round-Number,ORB-5min,short,
2021-06-24 10:03:00,MU,2021-06-24,Round-Number,PDH-PDL-Breakout,long,
2021-06-24 10:06:00,DIS,2021-06-24,ORB-5min,PDH-PDL-Breakout,long,
2021-06-24 10:16:00,BAC,2021-06-24,PDH-PDL-Fade,ORB-5min,long,
2021-06-24 10:16:00,BAC,2021-06-24,PDH-PDL-Fade,PDH-PDL-Breakout,long,
2021-06-24 10:36:00,WFC,2021-06-24,PDH-PDL-Breakout,ORB-5min,long,
2021-06-24 10:43:00,MSFT,2021-06-24,ORB-5min,PDH-PDL-Breakout,long,
2021-06-24 10:55:00,ROKU,2021-06-24,PDH-PDL-Breakout,ORB-5min,short,
2021-06-24 11:12:00,MU,2021-06-24,Round-Number,VWAP-Mean-Reversion,short,
2021-06-24 11:21:00,ORCL,2021-06-24,PDH-PDL-Fade,PDH-PDL-Breakout,short,
2021-06-24 12:16:00,NVDA,2021-06-24,VWAP-Mean-Reversion,ORB-5min,long,
2021-06-24 12:17:00,ADBE,2021-06-24,ORB-5min,PDH-PDL-Fade,short,
2021-06-24 12:18:00,MSFT,2021-06-24,ORB-5min,VWAP-Mean-Reversion,short,
2021-06-24 12:20:00,ADBE,2021-06-24,ORB-5min,PDH-PDL-Breakout,long,
2021-06-24 12:48:00,AAL,2021-06-24,PDH-PDL-Fade,VWAP-Mean-Reversion,short,
2021-06-24 13:10:00,CRM,2021-06-24,ORB-5min,PDH-PDL-Fade,short,
2021-06-24 14:22:00,AAL,2021-06-24,PDH-PDL-Fade,ORB-5min,long,
2021-06-24 14:34:00,INTC,2021-06-24,VWAP-Mean-Reversion,PDH-PDL-Breakout,long,
2021-06-24 15:01:00,INTC,2021-06-24,VWAP-Mean-Reversion,PDH-PDL-Fade,short,
2021-06-25 09:47:00,ORCL,2021-06-25,ORB-5min,PDH-PDL-Fade,long,
2021-06-25 09:51:00,DAL,2021-06-25,ORB-5min,PDH-PDL-Breakout,short,
2021-06-25 09:52:00,SOFI,2021-06-25,ORB-5min,PDH-PDL-Breakout,short,
2021-06-25 09:53:00,CRM,2021-06-25,ORB-5min,PDH-PDL-Breakout,short,
2021-06-25 09:54:00,NVDA,2021-06-25,PDH-PDL-Fade,PDH-PDL-Breakout,short,
2021-06-25 10:03:00,ORCL,2021-06-25,ORB-5min,VWAP-Mean-Reversion,short,
2021-06-25 10:13:00,DAL,2021-06-25,ORB-5min,PDH-PDL-Fade,long,
2021-06-25 10:14:00,WFC,2021-06-25,ORB-5min,PDH-PDL-Breakout,long,
2021-06-25 10:25:00,INTC,2021-06-25,ORB-5min,PDH-PDL-Breakout,long,
2021-06-25 10:32:00,CRM,2021-06-25,ORB-5min,PDH-PDL-Fade,long,
2021-06-25 10:36:00,AAPL,2021-06-25,VWAP-Mean-Reversion,ORB-5min,long,
2021-06-25 10:37:00,INTC,2021-06-25,ORB-5min,VWAP-Mean-Reversion,short,
2021-06-25 14:14:00,PLTR,2021-06-25,PDH-PDL-Fade,PDH-PDL-Breakout,long,
2021-06-25 14:18:00,PLTR,2021-06-25,PDH-PDL-Fade,ORB-5min,long,
2021-06-25 14:27:00,CSCO,2021-06-25,PDH-PDL-Breakout,PDH-PDL-Fade,short,
2021-06-25 14:53:00,AAPL,2021-06-25,VWAP-Mean-Reversion,PDH-PDL-Fade,long,
2021-06-25 15:43:00,AAPL,2021-06-25,VWAP-Mean-Reversion,PDH-PDL-Breakout,short,
2021-06-25 15:53:00,CRM,2021-06-25,ORB-5min,VWAP-Mean-Reversion,short,
2021-06-28 09:59:00,AAPL,2021-06-28,ORB-5min,Round-Number,short,
2021-06-28 10:18:00,PLTR,2021-06-28,VWAP-Mean-Reversion,ORB-5min,long,
2021-06-28 12:25:00,QCOM,2021-06-28,ORB-5min,Round-Number,short,
2021-06-28 12:45:00,MU,2021-06-28,ORB-5min,VWAP-Mean-Reversion,short,
2021-06-28 14:24:00,F,2021-06-28,ORB-5min,VWAP-Mean-Reversion,short,
2021-06-28 14:25:00,NKE,2021-06-28,ORB-5min,VWAP-Mean-Reversion,short,
2021-06-28 14:27:00,WFC,2021-06-28,ORB-5min,VWAP-Mean-Reversion,short,
2021-06-29 09:42:00,AAL,2021-06-29,ORB-5min,PDH-PDL-Breakout,short,
2021-06-29 09:46:00,AAPL,2021-06-29,PDH-PDL-Fade,VWAP-Mean-Reversion,short,
2021-06-29 09:49:00,ORCL,2021-06-29,PDH-PDL-Fade,VWAP-Mean-Reversion,short,
2021-06-29 09:51:00,AAL,2021-06-29,ORB-5min,PDH-PDL-Fade,long,
2021-06-29 09:55:00,QCOM,2021-06-29,PDH-PDL-Fade,Round-Number,long,
2021-06-29 09:59:00,QCOM,2021-06-29,PDH-PDL-Fade,ORB-5min,long,
2021-06-29 10:04:00,SNAP,2021-06-29,VWAP-Mean-Reversion,ORB-5min,long,
2021-06-29 10:07:00,PLTR,2021-06-29,ORB-5min,PDH-PDL-Fade,long,
2021-06-29 10:08:00,SNAP,2021-06-29,VWAP-Mean-Reversion,PDH-PDL-Fade,short,
2021-06-29 10:17:00,NKE,2021-06-29,PDH-PDL-Fade,ORB-5min,long,
2021-06-29 10:17:00,NKE,2021-06-29,PDH-PDL-Fade,PDH-PDL-Breakout,long,
2021-06-29 10:53:00,ORCL,2021-06-29,ORB-5min,PDH-PDL-Breakout,short,
2021-06-29 10:55:00,AAPL,2021-06-29,ORB-5min,PDH-PDL-Breakout,long,
2021-06-29 10:57:00,INTC,2021-06-29,PDH-PDL-Fade,PDH-PDL-Breakout,short,
2021-06-29 11:01:00,CRM,2021-06-29,ORB-5min,PDH-PDL-Breakout,short,
2021-06-29 11:22:00,PLTR,2021-06-29,ORB-5min,PDH-PDL-Breakout,short,
2021-06-29 11:30:00,AMD,2021-06-29,PDH-PDL-Breakout,Round-Number,short,
2021-06-29 12:33:00,MSFT,2021-06-29,PDH-PDL-Breakout,VWAP-Mean-Reversion,short,
2021-06-29 12:35:00,BAC,2021-06-29,PDH-PDL-Fade,PDH-PDL-Breakout,short,
2021-06-29 12:46:00,WFC,2021-06-29,PDH-PDL-Fade,PDH-PDL-Breakout,short,
2021-06-29 12:56:00,ADBE,2021-06-29,PDH-PDL-Breakout,VWAP-Mean-Reversion,short,
2021-06-29 13:33:00,SNAP,2021-06-29,VWAP-Mean-Reversion,PDH-PDL-Breakout,long,
2021-06-29 14:40:00,MU,2021-06-29,PDH-PDL-Fade,PDH-PDL-Breakout,short,
2021-06-29 15:54:00,DAL,2021-06-29,VWAP-Mean-Reversion,ORB-5min,short,
2021-06-30 09:46:00,AAL,2021-06-30,PDH-PDL-Fade,VWAP-Mean-Reversion,short,
2021-06-30 09:47:00,ORCL,2021-06-30,PDH-PDL-Fade,ORB-5min,long,
2021-06-30 09:50:00,AAPL,2021-06-30,ORB-5min,PDH-PDL-Breakout,long,
2021-06-30 09:54:00,AMD,2021-06-30,ORB-5min,PDH-PDL-Breakout,long,
2021-06-30 09:54:00,SNAP,2021-06-30,ORB-5min,PDH-PDL-Breakout,long,
2021-06-30 09:56:00,AAPL,2021-06-30,ORB-5min,PDH-PDL-Fade,short,
2021-06-30 10:07:00,DIS,2021-06-30,PDH-PDL-Fade,ORB-5min,long,
2021-06-30 10:16:00,NFLX,2021-06-30,VWAP-Mean-Reversion,ORB-5min,short,
2021-06-30 10:16:00,SNAP,2021-06-30,ORB-5min,PDH-PDL-Fade,short,
2021-06-30 10:31:00,TSLA,2021-06-30,ORB-5min,PDH-PDL-Breakout,long,
2021-06-30 10:33:00,DAL,2021-06-30,ORB-5min,PDH-PDL-Breakout,long,
2021-06-30 10:39:00,DAL,2021-06-30,ORB-5min,PDH-PDL-Fade,short,
2021-06-30 10:39:00,INTC,2021-06-30,ORB-5min,PDH-PDL-Breakout,short,
2021-06-30 11:09:00,AAPL,2021-06-30,ORB-5min,VWAP-Mean-Reversion,short,
2021-06-30 11:09:00,ADBE,2021-06-30,ORB-5min,PDH-PDL-Breakout,long,
2021-06-30 12:03:00,ORCL,2021-06-30,VWAP-Mean-Reversion,PDH-PDL-Breakout,short,
2021-06-30 12:40:00,WFC,2021-06-30,ORB-5min,VWAP-Mean-Reversion,short,
2021-06-30 13:01:00,AAL,2021-06-30,PDH-PDL-Fade,PDH-PDL-Breakout,long,
2021-06-30 13:42:00,F,2021-06-30,PDH-PDL-Fade,PDH-PDL-Breakout,short,
2021-06-30 15:22:00,NFLX,2021-06-30,VWAP-Mean-Reversion,PDH-PDL-Breakout,short,
2021-06-30 15:49:00,AVGO,2021-06-30,ORB-5min,PDH-PDL-Fade,short,
2021-06-30 15:55:00,MSFT,2021-06-30,VWAP-Mean-Reversion,ORB-5min,long,
2021-07-01 09:40:00,PLTR,2021-07-01,ORB-5min,PDH-PDL-Breakout,short,
2021-07-01 09:46:00,NKE,2021-07-01,ORB-5min,PDH-PDL-Breakout,long,
2021-07-01 09:46:00,DAL,2021-07-01,ORB-5min,PDH-PDL-Breakout,long,
2021-07-01 09:57:00,SNAP,2021-07-01,PDH-PDL-Fade,ORB-5min,short,
2021-07-01 09:57:00,CSCO,2021-07-01,PDH-PDL-Fade,PDH-PDL-Breakout,long,
2021-07-01 10:01:00,ADBE,2021-07-01,PDH-PDL-Fade,PDH-PDL-Breakout,short,
2021-07-01 10:03:00,MSFT,2021-07-01,VWAP-Mean-Reversion,ORB-5min,long,
2021-07-01 10:06:00,CSCO,2021-07-01,VWAP-Mean-Reversion,ORB-5min,long,
2021-07-01 10:09:00,AAL,2021-07-01,ORB-5min,PDH-PDL-Breakout,long,
2021-07-01 10:21:00,QCOM,2021-07-01,PDH-PDL-Fade,ORB-5min,short,
2021-07-01 10:26:00,ORCL,2021-07-01,PDH-PDL-Breakout,ORB-5min,long,
2021-07-01 10:28:00,NFLX,2021-07-01,ORB-5min,PDH-PDL-Breakout,long,
2021-07-01 10:30:00,WFC,2021-07-01,PDH-PDL-Fade,PDH-PDL-Breakout,long,
2021-07-01 10:58:00,SOFI,2021-07-01,PDH-PDL-Breakout,ORB-5min,short,
2021-07-01 11:08:00,ADBE,2021-07-01,PDH-PDL-Fade,ORB-5min,short,
2021-07-01 11:53:00,CRM,2021-07-01,ORB-5min,PDH-PDL-Breakout,short,
2021-07-01 11:54:00,ORCL,2021-07-01,PDH-PDL-Breakout,VWAP-Mean-Reversion,short,
2021-07-01 13:11:00,MU,2021-07-01,ORB-5min,Round-Number,long,
2021-07-01 15:51:00,MSFT,2021-07-01,VWAP-Mean-Reversion,PDH-PDL-Fade,short,
2021-07-02 09:40:00,DIS,2021-07-02,ORB-5min,PDH-PDL-Breakout,long,
2021-07-02 09:40:00,MU,2021-07-02,PDH-PDL-Fade,Round-Number,long,
2021-07-02 09:55:00,AAL,2021-07-02,PDH-PDL-Fade,ORB-5min,short,
2021-07-02 09:55:00,AAL,2021-07-02,PDH-PDL-Fade,PDH-PDL-Breakout,short,
2021-07-02 09:57:00,NVDA,2021-07-02,PDH-PDL-Fade,VWAP-Mean-Reversion,short,
2021-07-02 10:01:00,F,2021-07-02,PDH-PDL-Fade,ORB-5min,short,
2021-07-02 10:01:00,F,2021-07-02,PDH-PDL-Fade,PDH-PDL-Breakout,short,
2021-07-02 10:02:00,INTC,2021-07-02,VWAP-Mean-Reversion,ORB-5min,long,
2021-07-02 10:02:00,INTC,2021-07-02,VWAP-Mean-Reversion,PDH-PDL-Breakout,long,
2021-07-02 10:14:00,PLTR,2021-07-02,PDH-PDL-Breakout,PDH-PDL-Fade,long,
2021-07-02 10:24:00,BAC,2021-07-02,ORB-5min,PDH-PDL-Fade,long,
2021-07-02 10:25:00,ORCL,2021-07-02,PDH-PDL-Breakout,ORB-5min,long,
2021-07-02 10:30:00,MSFT,2021-07-02,ORB-5min,PDH-PDL-Breakout,long,
2021-07-02 10:31:00,AMD,2021-07-02,PDH-PDL-Breakout,PDH-PDL-Fade,short,
2021-07-02 10:33:00,BAC,2021-07-02,ORB-5min,VWAP-Mean-Reversion,short,
2021-07-02 10:46:00,CRM,2021-07-02,PDH-PDL-Fade,ORB-5min,short,
2021-07-02 10:59:00,AVGO,2021-07-02,PDH-PDL-Breakout,PDH-PDL-Fade,short,
