strategy,symbol,session_date,direction,entry_ts,exit_ts,entry_price,exit_price,stop_price,target_price,qty,risk_dollars,pnl,r_multiple,exit_reason,secondary_fill
PDH-PDL-Fade,ADBE,2020-01-07,short,2020-01-07T09:35:00,2020-01-07T09:36:00,333.84,334.01000000000005,334.01000000000005,328.2,74,1000.0,-12.580000000005384,-0.012580000000005384,stop,False
PDH-PDL-Fade,AAPL,2020-01-07,short,2020-01-07T09:37:00,2020-01-07T13:08:00,299.81,300.06,300.06,292.75,3198,1000.0,-799.5,-0.7995,stop,False
PDH-PDL-Fade,INTC,2020-01-07,long,2020-01-07T09:37:00,2020-01-07T09:40:00,59.37,59.23,59.23,60.19,868,1000.0,-121.5200000000005,-0.12152000000000049,stop,False
PDH-PDL-Fade,SNAP,2020-01-07,short,2020-01-07T09:39:00,2020-01-07T11:14:00,16.67,16.885,16.885,16.42,1054,1000.0,-226.60999999999984,-0.22660999999999984,stop,False
PDH-PDL-Fade,MSFT,2020-01-07,short,2020-01-07T09:40:00,2020-01-07T15:55:00,158.9,157.37,159.2,156.51,1710,1000.0,2616.300000000002,2.616300000000002,session_close,False
PDH-PDL-Fade,AMD,2020-01-07,short,2020-01-07T09:40:00,2020-01-07T15:55:00,48.615,48.285,48.96,47.86,2898,1000.0,956.3400000000156,0.9563400000000156,session_close,False
PDH-PDL-Fade,AVGO,2020-01-07,short,2020-01-07T09:40:00,2020-01-07T09:44:00,313.63,314.03000000000003,314.03000000000003,309.5,108,1000.0,-43.20000000000368,-0.04320000000000369,stop,False
PDH-PDL-Fade,DIS,2020-01-07,short,2020-01-07T09:40:00,2020-01-07T10:47:00,145.81,146.1,146.1,144.32,212,1000.0,-61.47999999999831,-0.061479999999998314,stop,False
PDH-PDL-Fade,AAL,2020-01-07,short,2020-01-07T09:41:00,2020-01-07T10:44:00,27.48,27.59,27.59,27.09,488,1000.0,-53.67999999999972,-0.05367999999999972,stop,False
PDH-PDL-Fade,NVDA,2020-01-07,short,2020-01-07T09:42:00,2020-01-07T09:47:00,237.18,237.35999999999999,237.35999999999999,231.3,237,1000.0,-42.65999999999488,-0.04265999999999488,stop,False
PDH-PDL-Fade,DAL,2020-01-07,short,2020-01-07T09:45:00,2020-01-07T10:28:00,57.7,57.86,57.86,56.63,84,1000.0,-13.439999999999714,-0.013439999999999714,stop,True
PDH-PDL-Fade,CRM,2020-01-07,short,2020-01-07T10:00:00,2020-01-07T10:01:00,173.63,173.76999999999998,173.76999999999998,164.48,493,1000.0,-69.01999999999327,-0.06901999999999328,stop,False
