strategy,symbol,session_date,direction,entry_ts,exit_ts,entry_price,exit_price,stop_price,target_price,qty,risk_dollars,pnl,r_multiple,exit_reason
VWAP-Mean-Reversion,AAL,2020-01-06,short,2020-01-06T11:50:00,2020-01-06T15:55:00,27.39,27.315,27.5058492898573,27.254946619254746,63,1000.0,4.724999999999955,0.004724999999999955,session_close
VWAP-Mean-Reversion,ORCL,2020-01-07,short,2020-01-07T10:01:00,2020-01-07T10:10:00,53.94,53.81115783345517,54.05949634301179,53.81115783345517,466,1000.0,60.040449609889976,0.060040449609889975,target
VWAP-Mean-Reversion,NVDA,2020-01-08,short,2020-01-08T09:58:00,2020-01-08T10:22:00,239.83,239.39118455804046,240.35274050014846,239.39118455804046,117,1000.0,51.34140670926712,0.051341406709267116,target
VWAP-Mean-Reversion,MSFT,2020-01-08,short,2020-01-08T10:00:00,2020-01-08T10:04:00,158.61,158.6016234363357,158.7016234363357,158.6016234363357,759,1000.0,6.357811821214028,0.006357811821214028,target
VWAP-Mean-Reversion,ORCL,2020-01-08,short,2020-01-08T10:14:00,2020-01-08T10:16:00,53.995,53.985689851423864,54.085689851423865,53.985689851423864,71,1000.0,0.6610205489054977,0.0006610205489054977,target
VWAP-Mean-Reversion,CRM,2020-01-08,short,2020-01-08T10:58:00,2020-01-08T11:00:00,176.53,176.5243939447622,176.6243939447622,176.5243939447622,37,1000.0,0.20742404379828372,0.0002074240437982837,target
VWAP-Mean-Reversion,NKE,2020-01-08,short,2020-01-08T11:38:00,2020-01-08T11:39:00,101.73,101.81974079401847,101.81974079401847,101.71974079401848,65,1000.0,-5.833151611200407,-0.005833151611200407,stop
VWAP-Mean-Reversion,AAPL,2020-01-09,short,2020-01-09T10:19:00,2020-01-09T10:39:00,308.53,308.6660260673793,308.6660260673793,307.863074356989,1457,1000.0,-198.1899801716474,-0.19818998017164738,stop
VWAP-Mean-Reversion,WFC,2020-01-10,short,2020-01-10T10:05:00,2020-01-10T10:25:00,52.73,52.86285745353696,52.86285745353696,52.69436988840828,308,1000.0,-40.92009568938491,-0.04092009568938491,stop
VWAP-Mean-Reversion,INTC,2020-01-13,short,2020-01-13T09:46:00,2020-01-13T09:54:00,59.22,59.33762095827427,59.33762095827427,59.18913505481744,1153,1000.0,-135.61696489023663,-0.13561696489023664,stop
VWAP-Mean-Reversion,NKE,2020-01-13,short,2020-01-13T09:46:00,2020-01-13T09:47:00,101.14,101.28384392116766,101.28384392116766,101.0181228365461,30,1000.0,-4.315317635029743,-0.004315317635029743,stop
VWAP-Mean-Reversion,AAPL,2020-01-13,short,2020-01-13T09:59:00,2020-01-13T10:02:00,312.96,312.37503346629035,313.17743896884787,312.37503346629035,1186,1000.0,693.7703089796242,0.6937703089796242,target
VWAP-Mean-Reversion,CSCO,2020-01-13,short,2020-01-13T10:10:00,2020-01-13T10:11:00,47.44,47.402356102867635,47.55881542598899,47.402356102867635,270,1000.0,10.163852225737813,0.010163852225737813,target
VWAP-Mean-Reversion,AAL,2020-01-13,short,2020-01-13T10:27:00,2020-01-13T10:28:00,27.32,27.42302357923542,27.42302357923542,27.256697306565087,20,1000.0,-2.060471584708381,-0.002060471584708381,stop
VWAP-Mean-Reversion,ORCL,2020-01-13,short,2020-01-13T10:31:00,2020-01-13T10:37:00,54.645,54.52921129194661,54.76021746240818,54.52921129194661,251,1000.0,29.062965721401874,0.029062965721401872,target
VWAP-Mean-Reversion,DIS,2020-01-13,short,2020-01-13T11:03:00,2020-01-13T11:27:00,144.42,144.02957605890396,144.58784194472372,144.02957605890396,101,1000.0,39.43281805069918,0.03943281805069918,target
VWAP-Mean-Reversion,BAC,2020-01-13,short,2020-01-13T11:23:00,2020-01-13T11:24:00,34.805,34.80488793111195,34.90488793111195,34.80488793111195,1574,1000.0,0.17639642979146686,0.00017639642979146687,target
VWAP-Mean-Reversion,ORCL,2020-01-14,short,2020-01-14T09:57:00,2020-01-14T10:01:00,54.66,54.603966270423705,54.826973627989815,54.603966270423705,92,1000.0,5.155103121018868,0.005155103121018868,target
VWAP-Mean-Reversion,INTC,2020-01-14,short,2020-01-14T13:23:00,2020-01-14T13:33:00,59.68,59.67238157620559,59.77238157620559,59.67238157620559,344,1000.0,2.620737785277697,0.002620737785277697,target
VWAP-Mean-Reversion,AMD,2020-01-15,short,2020-01-15T09:54:00,2020-01-15T09:57:00,48.39,48.31830374114139,48.52090996848471,48.31830374114139,1638,1000.0,117.43847201040077,0.11743847201040078,target
VWAP-Mean-Reversion,F,2020-01-15,short,2020-01-15T09:55:00,2020-01-15T11:11:00,9.265,9.248663093832167,9.3660756655487,9.248663093832167,418,1000.0,6.828826778154244,0.006828826778154245,target
VWAP-Mean-Reversion,MU,2020-01-15,short,2020-01-15T10:04:00,2020-01-15T10:11:00,56.89,56.77830358497021,57.035932821143106,56.77830358497021,466,1000.0,52.050529403882294,0.052050529403882294,target
VWAP-Mean-Reversion,ADBE,2020-01-15,short,2020-01-15T10:36:00,2020-01-15T10:41:00,346.55,346.9278286296474,346.9278286296474,346.2086202114965,164,1000.0,-61.963895262175356,-0.061963895262175356,stop
VWAP-Mean-Reversion,CRM,2020-01-15,short,2020-01-15T10:48:00,2020-01-15T10:51:00,182.88,182.5713638268382,183.0994389490689,182.5713638268382,41,1000.0,12.654083099633851,0.012654083099633852,target
